GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P0A6B7	iscS	enables	GO:0009000	selenocysteine lyase activity	ECO:0000314	IDA	PMID:10739946		83333	EcoCyc		F
UniProtKB	P0A6B7	iscS	enables	GO:0030170	pyridoxal phosphate binding	ECO:0000314	IDA	PMID:10600118		83333	EcoCyc		F
UniProtKB	P0A6B7	iscS	enables	GO:0031071	cysteine desulfurase activity	ECO:0000314	IDA	PMID:10739946		83333	EcoCyc		F
UniProtKB	P0A6B7	iscS	enables	GO:0097163	sulfur carrier activity	ECO:0000269	EXP	PMID:10739946		83333	EcoCyc		F
UniProtKB	P0A6C1	nfo	enables	GO:0004519	endonuclease activity	ECO:0000314	IDA	PMID:2453510		83333	EcoCyc		F
UniProtKB	P0A6C5	argA	enables	GO:0004358	glutamate N-acetyltransferase activity	ECO:0000314	IDA	PMID:16890		83333	EcoCyc		F
UniProtKB	P0A6C5	argA	enables	GO:0004358	glutamate N-acetyltransferase activity	ECO:0000314	IDA	PMID:16890		83333	EcoliWiki		F
UniProtKB	P0A6C5	argA	enables	GO:0004358	glutamate N-acetyltransferase activity	ECO:0000314	IDA	PMID:17651682		83333	EcoCyc		F
UniProtKB	P0A6C8	argB	enables	GO:0003991	acetylglutamate kinase activity	ECO:0000314	IDA	PMID:10393305		83333	EcoCyc		F
UniProtKB	P0A6D0	argR	enables	GO:0000986	bacterial-type proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:1640456		83333	EcoCyc		F
UniProtKB	P0A6D0	argR	enables	GO:0034618	arginine binding	ECO:0000314	IDA	PMID:8594204		83333	EcoCyc		F
UniProtKB	P0A6D0	argR	enables	GO:0042802	identical protein binding	ECO:0000314	IDA	PMID:8594204		83333	EcoCyc		F
UniProtKB	P0A6D3	aroA	enables	GO:0003866	3-phosphoshikimate 1-carboxyvinyltransferase activity	ECO:0000314	IDA	PMID:4289188		83333	EcoCyc		F
UniProtKB	P0A6D3	aroA	enables	GO:0003866	3-phosphoshikimate 1-carboxyvinyltransferase activity	ECO:0000314	IDA	PMID:6229418		83333	UniProt		F
UniProtKB	P0A6D5	ydiB	enables	GO:0000166	nucleotide binding	ECO:0000314	IDA	PMID:12637497		83333	EcoCyc		F
UniProtKB	P0A6D5	ydiB	enables	GO:0004764	shikimate 3-dehydrogenase (NADP+) activity	ECO:0000314	IDA	PMID:12637497		83333	EcoCyc		F
UniProtKB	P0A6D5	ydiB	enables	GO:0004764	shikimate 3-dehydrogenase (NADP+) activity	ECO:0000314	IDA	PMID:15596430		83333	EcoCyc		F
UniProtKB	P0A6D5	ydiB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P25894	83333	IntAct		F
UniProtKB	P0A6D5	ydiB	enables	GO:0030266	quinate 3-dehydrogenase (NAD+) activity	ECO:0000314	IDA	PMID:15596430		83333	EcoCyc		F
UniProtKB	P0A6D5	ydiB	enables	GO:0050661	NADP binding	ECO:0000314	IDA	PMID:12637497		83333	EcoCyc		F
UniProtKB	P0A6D5	ydiB	enables	GO:0051287	NAD binding	ECO:0000314	IDA	PMID:12637497		83333	EcoCyc		F
UniProtKB	P0A6D5	ydiB	enables	GO:0052734	shikimate 3-dehydrogenase (NAD+) activity	ECO:0000314	IDA	PMID:12637497		83333	EcoCyc		F
UniProtKB	P0A6E1	aroL	enables	GO:0000287	magnesium ion binding	ECO:0000314	IDA	PMID:3001029		83333	EcoCyc		F
UniProtKB	P0A6E1	aroL	enables	GO:0004765	shikimate kinase activity	ECO:0000314	IDA	PMID:3001029		83333	EcoCyc		F
UniProtKB	P0A6E1	aroL	enables	GO:0046872	metal ion binding	ECO:0000314	IDA	PMID:3001029		83333	EcoCyc		F
UniProtKB	P0A6E4	argG	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16606699	UniProtKB:P24228	83333	IntAct		F
UniProtKB	P0A6E4	argG	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P24228	83333	IntAct		F
UniProtKB	P0A6E4	argG	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:11738042	UniProtKB:P0A6E4	83333	IntAct		F
UniProtKB	P0A6E6	atpC	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P0ABA6	83333	IntAct		F
UniProtKB	P0A6E6	atpC	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:21602818	UniProtKB:P0ABB0	83333	IntAct		F
UniProtKB	P0A6E6	atpC	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P0ABA6	83333	IntAct		F
UniProtKB	P0A6E6	atpC	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P0ABB0	83333	IntAct		F
UniProtKB	P0A6E6	atpC	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24627523	UniProtKB:P0ABA6	83333	IntAct		F
UniProtKB	P0A6E6	atpC	enables	GO:0046933	proton-transporting ATP synthase activity, rotational mechanism	ECO:0000314	IDA	PMID:6238948		83333	EcoCyc		F
UniProtKB	P0A6F1	carA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:10029528	UniProtKB:P00968	83333	IntAct		F
UniProtKB	P0A6F1	carA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:10428826	UniProtKB:P00968	83333	IntAct		F
UniProtKB	P0A6F1	carA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12130656	UniProtKB:P00968	83333	IntAct		F
UniProtKB	P0A6F1	carA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P00968	83333	IntAct		F
UniProtKB	P0A6F1	carA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P22188	83333	IntAct		F
UniProtKB	P0A6F1	carA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:19402753	UniProtKB:P00968	83333	IntAct		F
UniProtKB	P0A6F1	carA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:22841294	UniProtKB:P00968	83333	IntAct		F
UniProtKB	P0A6F1	carA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:23582331	UniProtKB:P00968	83333	IntAct		F
UniProtKB	P0A6F1	carA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P00968	83333	IntAct		F
UniProtKB	P0A6F1	carA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P0AD21	83333	IntAct		F
UniProtKB	P0A6F1	carA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:9636022	UniProtKB:P00968	83333	IntAct		F
UniProtKB	P0A6F3	glpK	enables	GO:0004370	glycerol kinase activity	ECO:0000314	IDA	PMID:5335908		83333	UniProt		F
UniProtKB	P0A6F3	glpK	enables	GO:0004370	glycerol kinase activity	ECO:0000314	IDA	PMID:5335908		83333	EcoCyc		F
UniProtKB	P0A6F3	glpK	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:21697552	UniProtKB:P64581	83333	EcoCyc		F
UniProtKB	P0A6F3	glpK	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:2985549	UniProtKB:P69783	83333	EcoCyc		F
UniProtKB	P0A6F3	glpK	enables	GO:0008270	zinc ion binding	ECO:0000314	IDA	PMID:8170944		83333	UniProt		F
UniProtKB	P0A6F3	glpK	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:16858726	UniProtKB:P0A6F3	83333	IntAct		F
UniProtKB	P0A6F3	glpK	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:9817843	UniProtKB:P0A6F3	83333	IntAct		F
UniProtKB	P0A6F3	glpK	enables	GO:0046872	metal ion binding	ECO:0000314	IDA	PMID:5335908		83333	EcoCyc		F
UniProtKB	P0A6F5	groL	enables	GO:0000287	magnesium ion binding	ECO:0000314	IDA	PMID:8564544		83333	EcoCyc		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:10077571	UniProtKB:P0A6F9	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:11779463	UniProtKB:P0A6F9	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12071968	UniProtKB:P39177	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:14517228	UniProtKB:P0A6F9	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15313620	UniProtKB:P0A6F9	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P09372	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P0A717	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P0A7H0	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P0A9W0	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P0AEY3	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P0AFG8	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P37745	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P39177	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P45527	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P63386	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P76213	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P77279	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P77329	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16239229	UniProtKB:P0A6F9	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16429154	UniProtKB:P0A6F9	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16606699	UniProtKB:P00887	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16606699	UniProtKB:P0A717	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16606699	UniProtKB:P0A7H0	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16606699	UniProtKB:P0A817	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16606699	UniProtKB:P0A9W0	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16606699	UniProtKB:P0AFG8	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16606699	UniProtKB:P19323	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16606699	UniProtKB:P37640	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16606699	UniProtKB:P37745	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16606699	UniProtKB:P39177	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16606699	UniProtKB:P45527	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16606699	UniProtKB:P63386	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16606699	UniProtKB:P76213	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16606699	UniProtKB:P76524	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16606699	UniProtKB:P77279	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16606699	UniProtKB:P77329	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16977315	UniProtKB:P0A6F9	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17032756	UniProtKB:P0A6F9	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17098196	UniProtKB:P0A6F9	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17968012	UniProtKB:P0AGB3	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18394994	UniProtKB:P0A6F9	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18394994	UniProtKB:P0AEX9	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18418386	UniProtKB:P00586	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18418386	UniProtKB:P0A817	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18568038	UniProtKB:P13423	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:20308583	UniProtKB:P0A6F9	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:20959808	UniProtKB:P0A6F9	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:23746846	UniProtKB:P0A6F9	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P00887	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P09372	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P19323	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P37640	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P76524	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:26545493	UniProtKB:P0AGB3	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:8618836	UniProtKB:P0A6F9	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:9285585	UniProtKB:P0A6F9	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:9878052	UniProtKB:P60010	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0005524	ATP binding	ECO:0000314	IDA	PMID:8564544		83333	EcoCyc		F
UniProtKB	P0A6F5	groL	enables	GO:0005524	ATP binding	ECO:0000314	IDA	PMID:9285585		83333	EcoCyc		F
UniProtKB	P0A6F5	groL	enables	GO:0016887	ATPase activity	ECO:0000314	IDA	PMID:379350		83333	EcoliWiki		F
UniProtKB	P0A6F5	groL	enables	GO:0016887	ATPase activity	ECO:0000314	IDA	PMID:379350		83333	EcoCyc		F
UniProtKB	P0A6F5	groL	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:16858726	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:17098196	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:18334219	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:18568038	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:22575645	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0042802	identical protein binding	ECO:0000314	IDA	PMID:7935790		83333	EcoCyc		F
UniProtKB	P0A6F5	groL	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:7935790	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:8618836	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:9878052	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P0A6F5	groL	enables	GO:0051082	unfolded protein binding	ECO:0000315	IMP	PMID:7935796		83333	EcoCyc		F
UniProtKB	P0A6F5	groL	enables	GO:0051082	unfolded protein binding	ECO:0000314	IDA	PMID:8097882		83333	EcoCyc		F
UniProtKB	P0A6F9	groS	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:10077571	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P0A6F9	groS	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:11779463	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P0A6F9	groS	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:14517228	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P0A6F9	groS	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15313620	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P0A6F9	groS	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16239229	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P0A6F9	groS	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16429154	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P0A6F9	groS	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16977315	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P0A6F9	groS	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17032756	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P0A6F9	groS	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17098196	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P0A6F9	groS	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18394994	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P0A6F9	groS	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:20308583	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P0A6F9	groS	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:20959808	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P0A6F9	groS	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:23746846	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P0A6F9	groS	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:3017973	UniProtKB:P0A6F5	83333	EcoCyc		F
UniProtKB	P0A6F9	groS	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:8618836	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P0A6F9	groS	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:9285585	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P0A6F9	groS	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:10077571	UniProtKB:P0A6F9	83333	IntAct		F
UniProtKB	P0A6F9	groS	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:16858726	UniProtKB:P0A6F9	83333	IntAct		F
UniProtKB	P0A6F9	groS	enables	GO:0042802	identical protein binding	ECO:0000314	IDA	PMID:3017973		83333	EcoCyc		F
UniProtKB	P0A6G3	pncC	enables	GO:0019159	nicotinamide-nucleotide amidase activity	ECO:0000314	IDA	PMID:21953451		83333	EcoCyc		F
UniProtKB	P0A6G5	citX	enables	GO:0050519	holo-citrate lyase synthase activity	ECO:0000315	IMP	PMID:10924139		83333	EcoCyc		F
UniProtKB	P0A6G5	citX	enables	GO:0050519	holo-citrate lyase synthase activity	ECO:0000314	IDA	PMID:11042274		83333	EcoCyc		F
UniProtKB	P0A6G7	clpP	enables	GO:0004176	ATP-dependent peptidase activity	ECO:0000314	IDA	PMID:14536075		83333	CAFA		F
UniProtKB	P0A6G7	clpP	enables	GO:0004176	ATP-dependent peptidase activity	ECO:0000314	IDA	PMID:9573050		83333	CACAO		F
UniProtKB	P0A6G7	clpP	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P0ABH9	83333	IntAct		F
UniProtKB	P0A6G7	clpP	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16606699	UniProtKB:P0A6H1	83333	IntAct		F
UniProtKB	P0A6G7	clpP	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:1783205	UniProtKB:P0ABH9	83333	IntAct		F
UniProtKB	P0A6G7	clpP	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:19183285	UniProtKB:P0A6H1	83333	IntAct		F
UniProtKB	P0A6G7	clpP	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:19317833	UniProtKB:P0ABH9	83333	IntAct		F
UniProtKB	P0A6G7	clpP	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:19368884	UniProtKB:P0A6H1	83333	IntAct		F
UniProtKB	P0A6G7	clpP	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:19368884	UniProtKB:P0ABH9	83333	IntAct		F
UniProtKB	P0A6G7	clpP	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:20416323	UniProtKB:P0A6H1	83333	EcoCyc		F
UniProtKB	P0A6G7	clpP	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:20462489	UniProtKB:P0ABH9	83333	IntAct		F
UniProtKB	P0A6G7	clpP	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:25866879	UniProtKB:P0A6H1	83333	IntAct		F
UniProtKB	P0A6G7	clpP	enables	GO:0008236	serine-type peptidase activity	ECO:0000314	IDA	PMID:8407953		83333	EcoCyc		F
UniProtKB	P0A6G7	clpP	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:16858726	UniProtKB:P0A6G7	83333	IntAct		F
UniProtKB	P0A6G7	clpP	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:19368884	UniProtKB:P0A6G7	83333	IntAct		F
UniProtKB	P0A6G7	clpP	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:20637416	UniProtKB:P0A6G7	83333	IntAct		F
UniProtKB	P0A6G7	clpP	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P0A6G7	83333	IntAct		F
UniProtKB	P0A6G7	clpP	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:24627523	UniProtKB:P0A6G7	83333	IntAct		F
UniProtKB	P0A6G7	clpP	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:7623377	UniProtKB:P0A6G7	83333	EcoCyc		F
UniProtKB	P0A6G7	clpP	enables	GO:0051117	ATPase binding	ECO:0000353	IPI	PMID:14536075	UniProtKB:P0A6H1	83333	CAFA		F
UniProtKB	P0A6H1	clpX	enables	GO:0002020	protease binding	ECO:0000353	IPI	PMID:14536075	UniProtKB:P0A6G7	83333	CAFA		F
UniProtKB	P0A6H1	clpX	enables	GO:0004176	ATP-dependent peptidase activity	ECO:0000314	IDA	PMID:8226769		83333	CACAO		F
UniProtKB	P0A6H1	clpX	enables	GO:0004176	ATP-dependent peptidase activity	ECO:0000314	IDA	PMID:9573050		83333	CACAO		F
UniProtKB	P0A6H1	clpX	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16606699	UniProtKB:P0A6G7	83333	IntAct		F
UniProtKB	P0A6H1	clpX	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:19183285	UniProtKB:P0A6G7	83333	IntAct		F
UniProtKB	P0A6H1	clpX	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:19368884	UniProtKB:P0A6G7	83333	IntAct		F
UniProtKB	P0A6H1	clpX	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:19541655	UniProtKB:P0A9A6	83333	IntAct		F
UniProtKB	P0A6H1	clpX	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:25866879	UniProtKB:P0A6G7	83333	IntAct		F
UniProtKB	P0A6H1	clpX	enables	GO:0005524	ATP binding	ECO:0000314	IDA	PMID:14536075		83333	CAFA		F
UniProtKB	P0A6H1	clpX	enables	GO:0005524	ATP binding	ECO:0000314	IDA	PMID:9575205		83333	EcoCyc		F
UniProtKB	P0A6H1	clpX	enables	GO:0016887	ATPase activity	ECO:0000314	IDA	PMID:11278349		83333	CACAO		F
UniProtKB	P0A6H1	clpX	enables	GO:0016887	ATPase activity	ECO:0000314	IDA	PMID:14536075		83333	CAFA		F
UniProtKB	P0A6H1	clpX	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:19914167	UniProtKB:P0A6H1	83333	IntAct		F
UniProtKB	P0A6H1	clpX	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:23622246	UniProtKB:P0A6H1	83333	IntAct		F
